time,open,high,low,close,vwap,volume,count
2026-07-17 04:00:00,63511.4,63511.4,63250.0,63416.0,63372.3,13.08275106,1692
2026-07-17 05:00:00,63416.1,63416.1,62755.0,62794.3,62985.8,149.60761046,3172
2026-07-17 06:00:00,62792.1,62925.6,62660.0,62884.8,62768.2,62.80724248,2101
2026-07-17 07:00:00,62884.9,62929.9,62761.3,62777.9,62829.3,35.74161477,1383
2026-07-17 08:00:00,62777.9,62856.3,62625.0,62844.1,62694.0,40.87218928,1709
2026-07-17 09:00:00,62844.1,62999.2,62809.7,62931.3,62904.3,31.7716445,1246
2026-07-17 10:00:00,62931.3,63129.6,62931.2,63125.5,63040.0,38.18258211,1347
2026-07-17 11:00:00,63125.5,63327.1,63008.4,63238.0,63216.5,100.3149229,1770
2026-07-17 12:00:00,63240.5,63281.8,63027.6,63035.7,63113.9,38.07592297,1714
2026-07-17 13:00:00,63035.8,63097.2,62490.0,63071.8,62783.5,126.21002913,3998
2026-07-17 14:00:00,63072.8,63444.0,63031.5,63130.6,63221.3,118.80485031,4032
2026-07-17 15:00:00,63123.2,63400.0,62818.1,63400.0,62995.6,95.78533573,3207
2026-07-17 16:00:00,63400.0,63663.1,63258.7,63552.8,63452.9,97.22622221,3380
2026-07-17 17:00:00,63552.8,64172.5,63552.7,64007.7,63951.1,114.69288718,3704
2026-07-17 18:00:00,64007.7,64334.3,63849.5,64217.4,64072.5,102.86237642,2996
2026-07-17 19:00:00,64217.4,64217.6,63950.0,64102.0,64079.6,53.22196286,2331
2026-07-17 20:00:00,64102.0,64148.8,63899.7,64073.0,63942.4,110.6651103,2229
2026-07-17 21:00:00,64073.0,64169.5,64021.7,64051.9,64086.8,19.6346764,1654
2026-07-17 22:00:00,64044.6,64098.5,63883.6,63929.3,63956.3,70.32117148,1555
2026-07-17 23:00:00,63929.3,63959.0,63842.2,63907.0,63923.8,27.3851674,1213
2026-07-18 00:00:00,63907.0,63968.6,63847.8,63856.9,63886.5,71.28953202,1474
2026-07-18 01:00:00,63857.0,63965.1,63844.7,63917.7,63921.4,11.32856244,1004
2026-07-18 02:00:00,63917.8,63972.0,63890.0,63914.1,63928.8,11.78626818,1279
2026-07-18 03:00:00,63914.2,63973.8,63900.0,63972.6,63918.7,22.16431533,948
2026-07-18 04:00:00,63972.7,63980.9,63900.0,63923.0,63937.7,7.3815278,990
2026-07-18 05:00:00,63923.1,63955.1,63900.0,63913.7,63936.5,14.21901672,796
2026-07-18 06:00:00,63913.8,63978.5,63909.1,63925.0,63956.7,20.44862135,803
2026-07-18 07:00:00,63925.0,63980.7,63924.9,63975.7,63971.8,13.54362261,653
2026-07-18 08:00:00,63975.7,63980.8,63934.3,63953.3,63950.7,8.19610995,743
2026-07-18 09:00:00,63953.4,63956.4,63900.2,63945.0,63927.6,10.14614376,679
2026-07-18 10:00:00,63945.1,63967.3,63944.2,63964.8,63955.3,8.99268327,767
2026-07-18 11:00:00,63964.7,64038.3,63964.6,64018.9,63988.6,5.92668922,721
2026-07-18 12:00:00,64018.9,64200.0,64018.9,64167.0,64113.4,65.16172927,1585
2026-07-18 13:00:00,64167.0,64167.0,63932.7,64058.2,64004.3,32.64689344,1661
2026-07-18 14:00:00,64058.2,64151.4,64058.2,64084.5,64118.9,21.69465616,1256
2026-07-18 15:00:00,64084.5,64114.7,64002.8,64072.9,64051.3,18.68391561,1594
2026-07-18 16:00:00,64073.0,64263.7,64043.3,64244.7,64153.5,36.94750034,1632
2026-07-18 17:00:00,64244.7,64447.5,64244.0,64447.5,64321.2,72.60073248,1941
2026-07-18 18:00:00,64447.5,64600.0,64424.3,64474.7,64484.2,80.02657106,2098
2026-07-18 19:00:00,64474.7,64554.8,64436.2,64528.2,64502.2,25.8001557,1569
2026-07-18 20:00:00,64528.2,64693.7,64474.4,64658.0,64601.3,69.10358005,1873
2026-07-18 21:00:00,64656.8,64800.0,64578.0,64690.6,64702.8,40.07023273,1847
2026-07-18 22:00:00,64689.5,64806.8,64666.5,64778.9,64743.5,17.55763997,1440
2026-07-18 23:00:00,64778.9,64796.7,64663.8,64796.7,64751.6,18.98032444,1195
2026-07-19 00:00:00,64796.7,64844.0,64702.4,64729.2,64742.9,37.55499241,1250
2026-07-19 01:00:00,64729.3,64748.1,64709.3,64730.9,64729.5,44.5591151,1104
2026-07-19 02:00:00,64730.1,64928.0,64647.1,64783.7,64813.1,14.10081928,1492
2026-07-19 03:00:00,64781.3,64781.3,64596.7,64657.5,64628.0,58.14332187,1268
2026-07-19 04:00:00,64657.6,64762.1,64584.3,64676.0,64683.7,18.77898496,978
2026-07-19 05:00:00,64676.0,64760.9,64636.2,64693.2,64713.1,28.48266507,858
2026-07-19 06:00:00,64693.2,64705.4,64655.9,64667.6,64684.0,14.26906891,922
2026-07-19 07:00:00,64667.6,64732.5,64641.6,64655.3,64677.0,9.91450008,775
2026-07-19 08:00:00,64658.9,64690.1,64586.2,64653.9,64624.8,19.56308306,932
2026-07-19 09:00:00,64653.9,64674.5,64450.0,64465.1,64509.1,51.66277516,1361
2026-07-19 10:00:00,64465.1,64646.7,64450.0,64541.2,64586.6,20.1734813,1061
2026-07-19 11:00:00,64541.3,64585.3,64379.5,64418.7,64441.0,23.77204803,1076
2026-07-19 12:00:00,64418.8,64419.4,64257.7,64386.5,64330.1,37.47702114,1469
2026-07-19 13:00:00,64386.5,64471.2,64256.0,64433.1,64338.0,30.10596625,1358
2026-07-19 14:00:00,64433.2,64600.0,64383.3,64549.6,64491.4,23.45109289,1494
2026-07-19 15:00:00,64547.4,64576.0,64456.7,64529.6,64508.2,15.03423759,1274
2026-07-19 16:00:00,64529.7,64585.2,64474.1,64496.1,64513.7,15.07688733,1600
2026-07-19 17:00:00,64496.1,64696.7,64375.7,64508.2,64550.3,39.02817447,1941
2026-07-19 18:00:00,64508.2,64508.2,64272.6,64371.3,64378.5,16.10646242,1595
2026-07-19 19:00:00,64371.4,64422.4,64323.3,64398.7,64385.4,10.4518123,1326
2026-07-19 20:00:00,64398.8,64495.0,64398.7,64486.6,64450.0,17.1961649,1977
2026-07-19 21:00:00,64486.6,64500.0,64312.5,64359.8,64389.7,11.8660497,1044
2026-07-19 22:00:00,64359.9,64845.6,64308.2,64621.0,64631.3,60.91720427,2568
2026-07-19 23:00:00,64621.0,64713.5,64532.5,64678.1,64662.2,12.44084651,1435
2026-07-20 00:00:00,64678.1,65045.2,64388.4,64510.9,64817.6,150.15832266,5164
2026-07-20 01:00:00,64511.0,64962.6,64463.3,64588.8,64730.7,71.11535389,3713
2026-07-20 02:00:00,64588.8,64923.5,64546.8,64796.7,64786.3,19.89281593,2695
2026-07-20 03:00:00,64796.8,64853.6,64596.8,64799.9,64772.2,28.12763441,1859
2026-07-20 04:00:00,64799.9,64816.6,64478.3,64495.3,64631.0,30.80356499,1713
2026-07-20 05:00:00,64495.3,64495.3,64003.6,64084.2,64166.7,139.1900441,3059
2026-07-20 06:00:00,64084.3,64163.5,63691.6,63831.7,63852.0,117.24456661,2616
2026-07-20 07:00:00,63846.6,64230.9,63832.1,64198.2,64028.6,63.41772412,1684
2026-07-20 08:00:00,64198.3,64280.3,63825.0,63991.9,63997.1,81.25249505,1911
2026-07-20 09:00:00,63991.9,64210.9,63958.7,64136.8,64106.4,11.10596922,1192
2026-07-20 10:00:00,64136.8,64342.0,64100.7,64235.3,64277.9,35.25749497,1245
2026-07-20 11:00:00,64235.9,64978.3,64221.5,64935.9,64640.3,93.21205255,2703
2026-07-20 12:00:00,64935.9,64946.0,64546.7,64581.8,64718.6,45.03526027,2310
2026-07-20 13:00:00,64581.9,64687.3,64150.1,64280.7,64508.0,82.93308918,3349
2026-07-20 14:00:00,64280.7,64490.0,64041.6,64354.3,64340.3,66.94189597,3309
2026-07-20 15:00:00,64357.4,65600.0,64357.4,65542.5,65089.7,305.52570466,6442
2026-07-20 16:00:00,65542.5,65567.2,65297.2,65444.0,65414.2,170.6509582,3865
2026-07-20 17:00:00,65444.0,65590.2,65297.2,65539.8,65435.2,64.62246363,2527
2026-07-20 18:00:00,65539.8,65757.0,65166.8,65191.7,65551.8,250.41295679,3678
2026-07-20 19:00:00,65191.7,65221.5,65000.0,65090.7,65105.2,76.15264919,2272
2026-07-20 20:00:00,65090.7,65386.3,65015.0,65325.1,65245.6,43.86145444,2008
2026-07-20 21:00:00,65325.2,65392.8,65246.7,65246.8,65297.5,53.52054321,1402
2026-07-20 22:00:00,65246.8,65246.8,65050.5,65104.6,65142.3,60.72934802,1599
2026-07-20 23:00:00,65104.6,65232.2,65092.9,65215.7,65178.2,16.28206495,1341
2026-07-21 00:00:00,65215.7,65546.0,65115.2,65533.1,65327.4,29.39061326,1910
2026-07-21 01:00:00,65533.1,65600.0,65204.8,65204.8,65487.4,28.01722338,1661
2026-07-21 02:00:00,65204.9,65437.9,65135.5,65367.5,65262.0,10.0641936,1548
2026-07-21 03:00:00,65367.5,65532.6,65367.5,65531.9,65443.2,11.82277061,1716
2026-07-21 04:00:00,65531.9,65683.7,65448.6,65475.6,65538.5,24.41676116,1542
2026-07-21 05:00:00,65475.6,65869.0,65449.7,65707.3,65667.4,33.88953854,1864
2026-07-21 06:00:00,65707.3,65936.5,65593.2,65879.0,65841.2,40.65038669,2015
2026-07-21 07:00:00,65879.0,66183.5,65840.0,66150.0,66066.2,133.94037276,3091
2026-07-21 08:00:00,66150.1,66300.0,66100.0,66180.1,66186.0,78.90894987,2546
2026-07-21 09:00:00,66180.2,66301.5,66115.4,66236.5,66238.7,25.62305301,1455
2026-07-21 10:00:00,66236.6,66386.3,66150.4,66160.4,66298.0,45.78413454,1759
2026-07-21 11:00:00,66160.4,66305.0,66100.3,66297.5,66227.6,26.98048541,1363
2026-07-21 12:00:00,66297.5,66592.4,66226.5,66503.0,66447.1,85.91299659,2815
2026-07-21 13:00:00,66508.9,66744.0,66291.5,66743.7,66528.9,101.41371402,3454
2026-07-21 14:00:00,66743.8,66907.3,66607.2,66808.2,66773.2,143.90489651,4712
2026-07-21 15:00:00,66808.3,66808.3,66504.4,66653.3,66639.3,65.26757901,3062
2026-07-21 16:00:00,66653.3,66725.8,66455.0,66516.9,66555.1,56.78994886,2679
2026-07-21 17:00:00,66516.9,66543.3,66123.0,66153.0,66327.5,125.10472663,3470
2026-07-21 18:00:00,66153.0,66320.5,66086.6,66259.3,66201.4,87.37298244,2446
2026-07-21 19:00:00,66259.3,66471.6,66233.0,66412.9,66337.6,44.99524454,2242
2026-07-21 20:00:00,66413.0,66464.8,66328.7,66372.5,66394.7,82.3997947,2400
2026-07-21 21:00:00,66372.6,66373.1,66248.9,66338.8,66295.5,37.47507162,1635
2026-07-21 22:00:00,66338.9,66348.4,66175.8,66275.3,66267.3,17.77650189,1895
2026-07-21 23:00:00,66275.3,66520.4,66196.9,66511.7,66377.7,76.85485345,2206
2026-07-22 00:00:00,66511.7,66698.4,66496.1,66590.7,66606.9,33.86709005,2885
2026-07-22 01:00:00,66590.6,66612.6,66261.7,66366.2,66398.2,33.86736446,2090
2026-07-22 02:00:00,66377.9,66475.8,66256.9,66268.5,66352.7,18.27569601,2134
2026-07-22 03:00:00,66268.5,66320.0,66132.7,66164.8,66207.1,51.42298436,2023
2026-07-22 04:00:00,66162.4,66375.8,66148.5,66333.3,66311.0,23.31430217,1620
2026-07-22 05:00:00,66333.3,66333.3,65904.8,65924.8,66039.8,69.47035623,2119
2026-07-22 06:00:00,65938.5,65976.7,65789.1,65893.5,65863.0,81.80745952,1996
2026-07-22 07:00:00,65893.5,65930.6,65675.8,65800.1,65767.9,41.09004551,1854
2026-07-22 08:00:00,65800.1,66100.0,65800.1,65944.3,65981.2,26.28236777,1620
2026-07-22 09:00:00,65944.3,66030.8,65801.7,65880.4,65917.8,50.37994127,1621
2026-07-22 10:00:00,65880.4,66057.7,65854.9,66005.1,65968.1,14.7434327,1197
2026-07-22 11:00:00,66005.2,66045.6,65863.0,65969.0,65966.8,18.88384319,1678
2026-07-22 12:00:00,65969.1,65975.3,65504.5,65592.6,65688.5,67.45690181,2119
2026-07-22 13:00:00,65592.6,65930.9,65514.8,65919.4,65727.2,124.49996273,3487
2026-07-22 14:00:00,65919.5,66159.3,65555.0,65757.0,65853.0,84.67499857,3390
2026-07-22 15:00:00,65757.0,66079.0,65756.9,66014.0,65948.0,59.02900714,2703
2026-07-22 16:00:00,66014.1,66351.2,65905.0,66209.4,66107.3,67.87797052,3019
2026-07-22 17:00:00,66210.4,66255.9,65905.7,66000.4,66078.2,64.83660054,3189
2026-07-22 18:00:00,65994.3,66044.7,65705.4,65867.2,65838.1,89.13949223,3062
2026-07-22 19:00:00,65867.2,65925.8,65675.9,65900.6,65836.6,49.91871585,2772
2026-07-22 20:00:00,65888.2,65950.0,65775.8,65882.0,65872.3,73.4652049,2437
2026-07-22 21:00:00,65882.0,66099.9,65868.5,66036.0,65997.7,25.34096728,1526
2026-07-22 22:00:00,66036.0,66048.9,65907.7,66007.2,65964.4,17.75763104,1640
2026-07-22 23:00:00,66007.3,66090.0,65825.8,66072.5,65976.9,23.83955281,1630
2026-07-23 00:00:00,66072.4,66275.8,66025.8,66027.5,66148.4,34.29024947,2104
2026-07-23 01:00:00,66027.5,66170.4,65712.8,65797.9,65914.0,31.74611322,2066
2026-07-23 02:00:00,65796.8,65809.3,65625.9,65776.2,65751.3,34.96164673,2389
2026-07-23 03:00:00,65774.0,65774.6,65546.3,65621.1,65659.1,46.23631369,1601
2026-07-23 04:00:00,65621.2,65702.8,65551.6,65561.0,65593.0,45.3234559,1184
2026-07-23 05:00:00,65561.0,65765.1,65550.0,65657.3,65641.5,52.92345782,1186
2026-07-23 06:00:00,65657.4,65771.5,65600.0,65754.6,65663.7,12.82862752,944
2026-07-23 07:00:00,65754.6,65754.6,65287.2,65404.8,65390.6,94.35448141,2402
2026-07-23 08:00:00,65404.9,65625.4,65374.7,65613.3,65501.0,16.35851202,1011
2026-07-23 09:00:00,65605.7,65709.0,65567.6,65599.9,65661.0,16.31841158,905
2026-07-23 10:00:00,65599.9,65749.9,65559.2,65693.0,65687.0,18.29289022,1069
2026-07-23 11:00:00,65693.1,65705.7,65508.7,65522.0,65590.0,29.77189656,1453
2026-07-23 12:00:00,65522.0,65557.3,64938.4,65125.7,65206.0,175.45060565,3581
2026-07-23 13:00:00,65125.8,65187.9,64827.9,64834.3,64995.0,177.72318696,4646
2026-07-23 14:00:00,64834.3,65172.8,64773.0,64862.2,64935.5,85.61615132,3306
2026-07-23 15:00:00,64862.2,64976.8,64682.6,64907.8,64816.5,82.23878924,3288
2026-07-23 16:00:00,64907.8,64907.8,64663.4,64720.0,64738.8,61.22678504,2590
2026-07-23 17:00:00,64701.8,64824.9,64603.4,64620.2,64746.3,61.87926644,2677
2026-07-23 18:00:00,64620.2,64890.5,64613.9,64809.0,64729.8,64.73876403,2544
2026-07-23 19:00:00,64809.1,64874.9,64650.1,64810.0,64768.4,61.12484705,2059
2026-07-23 20:00:00,64801.7,65143.3,64790.0,65092.6,65050.9,82.96911673,2787
2026-07-23 21:00:00,65092.6,65157.8,64970.0,65109.8,65065.0,38.66044588,2250
2026-07-23 22:00:00,65109.8,65173.3,64970.2,65146.0,65074.9,67.83070115,1985
2026-07-23 23:00:00,65146.0,65170.4,65013.8,65050.1,65096.9,33.90541318,1513
2026-07-24 00:00:00,65052.4,65054.0,64709.4,64929.0,64895.7,42.36274797,2554
2026-07-24 01:00:00,64929.0,65103.1,64899.2,65036.2,65037.1,27.69993488,1923
2026-07-24 02:00:00,65031.3,65126.6,64864.9,65068.1,64982.6,30.8613925,2318
2026-07-24 03:00:00,65066.2,65410.7,65039.2,65404.0,65256.8,28.82512261,2002
2026-07-24 04:00:00,65404.0,65409.3,65218.1,65261.3,65315.4,42.09962821,1511
2026-07-24 05:00:00,65261.4,65333.7,65215.0,65250.5,65266.9,15.39461733,1119
2026-07-24 06:00:00,65256.1,65455.6,65229.3,65426.4,65404.0,37.13854193,1220
2026-07-24 07:00:00,65426.3,65766.9,65330.1,65453.5,65589.6,85.02836736,1952
2026-07-24 08:00:00,65453.5,65453.5,65275.9,65275.9,65346.9,13.78440918,1299
2026-07-24 09:00:00,65275.9,65275.9,64916.8,65061.6,65065.5,40.65039799,1417
2026-07-24 10:00:00,65061.7,65094.0,64865.4,64901.1,64980.8,12.93363978,1283
2026-07-24 11:00:00,64904.5,65044.2,64807.4,65021.9,64920.2,26.03444316,1446
2026-07-24 12:00:00,65021.9,65072.6,64720.1,64720.5,64883.6,51.75469143,1688
2026-07-24 13:00:00,64720.5,64720.5,63874.5,64082.2,64286.3,237.14221449,5358
2026-07-24 14:00:00,64084.3,64136.9,63657.0,63988.2,63833.7,207.30558878,5470
2026-07-24 15:00:00,63988.3,64249.5,63788.2,64026.3,64036.0,134.05467133,4634
2026-07-24 16:00:00,64026.4,64136.7,63818.4,63903.6,64001.5,93.19150691,2513
2026-07-24 17:00:00,63903.6,64144.5,63852.5,64127.8,63967.3,99.27421008,2724
2026-07-24 18:00:00,64127.9,64226.3,64075.4,64220.1,64118.2,30.56276058,1803
2026-07-24 19:00:00,64220.1,64233.9,64084.1,64171.6,64159.6,38.42390736,2029
2026-07-24 20:00:00,64163.3,64200.0,64061.9,64109.6,64124.1,50.98028918,1479
2026-07-24 21:00:00,64109.6,64156.3,64075.0,64078.0,64100.1,15.01032978,1266
2026-07-24 22:00:00,64078.1,64160.0,64075.0,64112.4,64107.5,18.44420727,1254
2026-07-24 23:00:00,64112.4,64126.9,64075.0,64087.8,64094.6,24.78646848,1300
2026-07-25 00:00:00,64088.2,64111.3,63981.3,64012.4,64065.4,10.27722608,1311
2026-07-25 01:00:00,64012.5,64096.4,63942.2,64008.7,63987.8,10.9722646,1343
2026-07-25 02:00:00,64006.5,64037.5,63953.5,63969.1,63988.7,13.14241212,1442
2026-07-25 03:00:00,63977.2,64041.6,63955.4,64025.8,64006.0,4.48972514,910
2026-07-25 04:00:00,64025.8,64135.3,64025.7,64114.6,64070.0,7.84574081,709
2026-07-25 05:00:00,64118.7,64137.4,63931.3,63967.8,63996.1,30.58293031,1012
2026-07-25 06:00:00,63967.8,64005.0,63901.0,63948.0,63961.9,8.67828376,809
2026-07-25 07:00:00,63948.0,63971.8,63941.2,63965.1,63951.6,3.8687074,720
2026-07-25 08:00:00,63965.1,63965.1,63760.0,63800.9,63853.0,9.79553007,985
2026-07-25 09:00:00,63808.2,63965.0,63767.9,63927.3,63857.9,11.53588212,798
2026-07-25 10:00:00,63927.3,64003.1,63927.3,64002.8,63962.3,3.77971413,763
2026-07-25 11:00:00,64002.9,64048.7,63982.2,63991.5,64008.6,9.46691613,726
2026-07-25 12:00:00,63991.5,64055.0,63972.8,64054.9,63997.2,9.19593858,950
2026-07-25 13:00:00,64055.0,64187.8,64052.9,64106.2,64123.0,14.12730287,897
2026-07-25 14:00:00,64106.3,64156.0,64056.9,64156.0,64117.6,11.77271008,1152
2026-07-25 15:00:00,64156.0,64200.0,64118.0,64127.1,64170.5,22.97520681,1359
2026-07-25 16:00:00,64127.2,64183.5,64064.4,64150.0,64134.1,23.62996171,1218
